task,cls,scene,idx,n_tokens,n_chars,n_sentences,ttr,mean_word_len,comma_rate,semicolon_rate,quote_present,dash_present,digit_rate,within_scene_4gram,opener_article,opener_pronoun,opener_quote,opener_question,opener_prep_adv,opener_other
tank,aquarium,maintenance_route,158,23,116,2,0.9545454545454546,4.0,0.08695652173913043,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,maintenance_route,159,19,104,1,0.8421052631578947,4.421052631578948,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,maintenance_route,160,19,108,2,0.8421052631578947,4.473684210526316,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tank,aquarium,maintenance_route,161,23,132,3,0.9166666666666666,4.333333333333333,0.043478260869565216,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,maintenance_route,162,25,135,1,0.9565217391304348,4.565217391304348,0.08,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,maintenance_route,163,19,109,1,0.8947368421052632,4.631578947368421,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,maintenance_route,164,15,84,1,1.0,4.714285714285714,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tank,aquarium,maintenance_route,165,20,115,1,0.85,4.55,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,maintenance_route,166,15,100,1,1.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tank,aquarium,maintenance_route,167,22,116,1,0.9545454545454546,4.2272727272727275,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,aquarium,maintenance_route,168,18,135,1,1.0,6.388888888888889,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,maintenance_route,169,21,125,1,0.8571428571428571,4.904761904761905,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,maintenance_route,170,19,98,1,0.8947368421052632,4.105263157894737,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,maintenance_route,171,20,115,1,0.95,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,maintenance_route,172,19,113,1,0.8947368421052632,4.894736842105263,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,maintenance_route,173,20,119,1,0.9,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,maintenance_route,174,18,97,1,0.9444444444444444,4.333333333333333,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,quarantine_vet,175,21,116,1,0.9523809523809523,4.476190476190476,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,aquarium,quarantine_vet,176,18,122,1,1.0,5.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,quarantine_vet,177,19,104,1,0.8421052631578947,4.157894736842105,0.10526315789473684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tank,aquarium,quarantine_vet,178,22,122,1,0.8636363636363636,4.5,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,quarantine_vet,179,23,131,1,0.9545454545454546,4.863636363636363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,quarantine_vet,180,18,117,1,0.9444444444444444,5.444444444444445,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,quarantine_vet,181,19,119,3,0.9473684210526315,4.947368421052632,0.10526315789473684,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,quarantine_vet,182,20,96,1,1.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tank,aquarium,quarantine_vet,183,20,121,1,0.95,4.9,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,quarantine_vet,184,22,122,1,0.9090909090909091,4.5,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,quarantine_vet,185,19,103,2,0.95,4.05,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,quarantine_vet,186,20,109,1,0.85,4.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,quarantine_vet,187,20,129,1,1.0,5.35,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,quarantine_vet,188,17,128,2,0.9444444444444444,6.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,quarantine_vet,189,19,115,1,0.8421052631578947,4.947368421052632,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,quarantine_vet,190,19,126,1,0.9444444444444444,5.444444444444445,0.10526315789473684,0.0,0.0,1.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,quarantine_vet,191,17,94,1,0.9411764705882353,4.529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,quarantine_vet,192,18,114,1,0.9444444444444444,5.277777777777778,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,quarantine_vet,193,20,120,1,0.9,4.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,quarantine_vet,194,18,98,1,0.9444444444444444,4.277777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,quarantine_vet,195,21,131,1,0.95,5.15,0.09523809523809523,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tank,aquarium,quarantine_vet,196,22,139,1,0.9545454545454546,5.2727272727272725,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,quarantine_vet,197,22,124,1,0.9545454545454546,4.545454545454546,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,quarantine_vet,198,19,122,1,1.0,5.368421052631579,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,quarantine_vet,199,19,121,1,0.9,5.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,200,17,104,1,0.8823529411764706,5.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,aquarium,aquascaping,201,20,134,1,0.9545454545454546,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,202,16,91,1,1.0,4.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tank,aquarium,aquascaping,203,23,140,1,0.9565217391304348,5.043478260869565,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,204,20,135,1,0.9523809523809523,5.333333333333333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,205,16,114,1,1.0,6.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,206,22,131,1,0.9090909090909091,4.909090909090909,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,aquascaping,207,11,73,1,1.0,5.545454545454546,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,aquascaping,208,22,133,1,1.0,5.555555555555555,0.09090909090909091,0.0,1.0,1.0,0.03759398496240601,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,209,18,119,1,0.8888888888888888,5.611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,aquascaping,210,17,101,1,1.0,4.823529411764706,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,211,19,113,1,0.8947368421052632,4.894736842105263,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,aquascaping,212,25,136,1,0.92,4.36,0.04,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,213,18,102,1,0.8888888888888888,4.611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,aquascaping,214,17,108,1,0.9411764705882353,5.352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,215,17,118,1,1.0,5.2105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,aquarium,aquascaping,216,19,107,1,0.9444444444444444,4.722222222222222,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,217,18,103,1,1.0,4.722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,218,21,135,1,0.9047619047619048,5.333333333333333,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,aquascaping,219,17,115,1,0.8823529411764706,5.529411764705882,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tank,aquarium,aquascaping,220,19,111,1,0.8947368421052632,4.7894736842105265,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,aquascaping,221,18,109,1,1.0,4.7368421052631575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,222,17,134,1,1.0,6.388888888888889,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,223,20,116,1,0.9473684210526315,4.947368421052632,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,aquascaping,224,20,140,1,0.95,5.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,koi_yard,225,19,99,1,0.95,3.75,0.05263157894736842,0.0,0.0,0.0,0.020202020202020204,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,aquarium,koi_yard,226,22,130,1,0.9130434782608695,4.478260869565218,0.09090909090909091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tank,aquarium,koi_yard,227,18,134,1,0.9473684210526315,5.894736842105263,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,koi_yard,228,19,101,1,0.9473684210526315,4.2631578947368425,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tank,aquarium,koi_yard,229,20,113,1,0.95,4.6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,koi_yard,230,21,114,1,1.0,4.380952380952381,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,koi_yard,231,21,111,1,1.0,4.238095238095238,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,koi_yard,232,18,121,1,1.0,5.105263157894737,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,koi_yard,233,22,120,1,0.9090909090909091,4.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,aquarium,koi_yard,234,18,97,1,0.9473684210526315,4.052631578947368,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,koi_yard,235,20,105,2,0.9,4.15,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,aquarium,koi_yard,236,21,109,1,1.0,4.095238095238095,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,koi_yard,237,20,112,1,0.95,4.55,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,koi_yard,238,22,130,1,0.9090909090909091,4.863636363636363,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,koi_yard,239,17,103,1,1.0,4.882352941176471,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,koi_yard,240,20,107,1,0.9523809523809523,3.9047619047619047,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tank,aquarium,koi_yard,241,19,117,1,0.9473684210526315,5.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,koi_yard,242,20,111,1,0.85,4.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,koi_yard,243,13,75,1,0.9230769230769231,4.461538461538462,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,koi_yard,244,17,106,1,1.0,5.0588235294117645,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,aquarium,koi_yard,245,17,98,1,0.9411764705882353,4.647058823529412,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,koi_yard,246,15,88,1,0.9375,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,koi_yard,247,19,127,1,1.0,5.684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,koi_yard,248,19,107,1,0.9473684210526315,4.578947368421052,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tank,aquarium,koi_yard,249,18,104,1,0.9444444444444444,4.666666666666667,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,250,19,116,3,0.9473684210526315,4.894736842105263,0.05263157894736842,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,251,20,116,1,0.85,4.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,252,20,113,2,0.8947368421052632,4.578947368421052,0.1,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,253,14,70,1,0.9285714285714286,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tank,aquarium,wet_lab,254,21,128,1,0.9545454545454546,4.7727272727272725,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,255,19,139,1,0.9473684210526315,6.2631578947368425,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,256,17,113,1,0.9444444444444444,5.222222222222222,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,wet_lab,257,17,109,1,1.0,5.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,wet_lab,258,18,102,1,1.0,4.555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,aquarium,wet_lab,259,21,109,1,0.9,4.3,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,260,16,123,1,0.9375,6.625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,wet_lab,261,16,98,1,1.0,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,wet_lab,262,19,118,1,0.95,4.55,0.05263157894736842,0.0,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,wet_lab,263,19,111,1,0.9473684210526315,4.7894736842105265,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,264,17,104,1,1.0,5.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,265,13,71,1,1.0,4.461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,266,18,97,1,0.9444444444444444,4.333333333333333,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,wet_lab,267,16,91,1,0.875,4.3125,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tank,aquarium,wet_lab,268,18,88,1,0.9444444444444444,3.8333333333333335,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,269,16,107,1,1.0,5.625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,wet_lab,270,14,89,1,1.0,5.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,wet_lab,271,18,124,1,0.8888888888888888,5.777777777777778,0.05555555555555555,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,272,16,93,1,1.0,4.6875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,273,18,114,1,1.0,5.166666666666667,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,wet_lab,274,16,103,1,0.9375,5.3125,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,aquarium,restaurant,275,18,111,1,0.9444444444444444,5.111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,restaurant,276,18,116,1,0.8888888888888888,5.333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,restaurant,277,13,73,2,0.9230769230769231,4.3076923076923075,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tank,aquarium,restaurant,278,21,121,1,0.9523809523809523,4.714285714285714,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,restaurant,279,15,89,1,0.9333333333333333,4.866666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,restaurant,280,22,129,2,0.9545454545454546,4.7272727272727275,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,restaurant,281,19,104,1,0.8947368421052632,4.421052631578948,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,restaurant,282,20,116,1,0.85,4.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,restaurant,283,17,111,1,0.9444444444444444,5.111111111111111,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,restaurant,284,15,85,1,0.8666666666666667,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tank,aquarium,restaurant,285,21,131,1,0.9047619047619048,5.190476190476191,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,restaurant,286,16,98,1,0.875,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,restaurant,287,18,104,1,0.9444444444444444,4.722222222222222,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,aquarium,restaurant,288,19,111,1,0.8333333333333334,4.833333333333333,0.05263157894736842,0.0,0.0,0.0,0.036036036036036036,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,restaurant,289,19,105,1,0.9473684210526315,4.421052631578948,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,restaurant,290,17,92,1,0.875,4.625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,restaurant,291,19,107,2,0.95,4.25,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,restaurant,292,17,88,1,0.9411764705882353,4.117647058823529,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,aquarium,restaurant,293,12,65,2,0.9166666666666666,4.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,restaurant,294,21,111,1,0.8571428571428571,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,aquarium,restaurant,295,15,82,2,0.9333333333333333,4.266666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,restaurant,296,19,111,1,0.9473684210526315,4.7894736842105265,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,restaurant,297,17,108,1,0.8823529411764706,5.352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,aquarium,restaurant,298,16,114,1,0.875,6.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,aquarium,restaurant,299,19,114,1,0.8947368421052632,4.947368421052632,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,vehicle,museum,0,23,124,1,0.9130434782608695,4.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,vehicle,museum,1,19,100,1,1.0,4.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tank,vehicle,museum,2,22,141,1,1.0,5.380952380952381,0.09090909090909091,0.0,0.0,0.0,0.028368794326241134,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,vehicle,museum,3,20,118,1,0.8947368421052632,4.894736842105263,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tank,vehicle,museum,4,21,129,1,0.9047619047619048,5.0476190476190474,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,vehicle,museum,5,23,133,1,0.8260869565217391,4.739130434782608,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,vehicle,museum,6,23,150,1,0.9130434782608695,5.478260869565218,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,vehicle,museum,7,16,86,1,0.8125,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,vehicle,museum,8,16,99,1,1.0,5.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,vehicle,museum,9,20,127,1,0.95,5.25,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,vehicle,museum,10,16,100,1,0.9411764705882353,4.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tank,vehicle,museum,11,19,137,1,0.9,5.8,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
tank,vehicle,museum,12,22,130,1,0.9130434782608695,4.565217391304348,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,vehicle,museum,13,16,94,2,0.875,4.5625,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tank,vehicle,museum,14,21,112,1,0.9523809523809523,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tank,vehicle,museum,15,19,116,1,0.9444444444444444,5.111111111111111,0.21052631578947367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
tank,vehicle,museum,16,21,132,1,0.9047619047619048,5.238095238095238,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
